Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,CO_AQI,NO2_AQI,NOx_AQI,C6H6_AQI,Overall_AQI
24/03/2005,20.00.00,7.5,1818,218.8118162,35.5,1675,847,330,232,2143,2129,18.8,49.1,1.0538,81,126,,,126
24/03/2005,21.00.00,5,1667,218.8118162,24.2,1410,691,383,201,1818,1948,18.2,52.2,1.0795,56,120,149,,149
24/03/2005,22.00.00,4,1549,218.8118162,17.8,1233,590,424,175,1648,1804,17.4,57.3,1.1288,45,115,139,,139
24/03/2005,23.00.00,2.7,1385,218.8118162,11.9,1045,449,496,159,1462,1572,17,56.6,1.0902,31,112,125,,125
25/03/2005,00.00.00,2,1320,218.8118162,9.3,950,316,542,135,1428,1426,16.2,66.3,1.208,23,107,112,149,149
25/03/2005,01.00.00,1.5,1205,218.8118162,6.3,828,239,622,128,1344,1170,15.3,73.3,1.2655,17,106,105,119,119
25/03/2005,02.00.00,1,1099,218.8118162,4,709,165,727,109,1263,1000,15.2,73.3,1.2556,11,103,83,94,103
25/03/2005,03.00.00,1,1106,218.8118162,4.1,715,152,714,101,1279,949,13.9,80.4,1.2694,11,101,76,96,101
25/03/2005,04.00.00,0.9,1099,218.8118162,4.1,718,144,714,96,1300,905,13.6,82.8,1.2817,10,96,72,96,96
25/03/2005,05.00.00,0.8,1042,218.8118162,3.3,671,126,754,87,1255,845,13.7,82,1.277,9,86,63,84,86
25/03/2005,06.00.00,0.6,980,218.8118162,2.5,621,132,858,81,1190,692,13.7,78,1.2174,7,80,66,73,80
25/03/2005,07.00.00,1,1138,218.8118162,5.4,782,228,705,100,1321,926,14.1,75.5,1.2065,11,100,104,110,110
25/03/2005,08.00.00,3.2,1517,218.8118162,17.4,1222,580,437,146,1750,1470,14.8,73.6,1.2331,36,110,138,,138
25/03/2005,09.00.00,4.3,1537,218.8118162,22.9,1374,564,384,158,1941,1660,16,67.8,1.2276,49,112,137,,137
25/03/2005,10.00.00,2.7,1296,218.8118162,11.1,1017,369,526,136,1494,1360,18.4,59.2,1.2398,31,108,117,,117
25/03/2005,11.00.00,1.6,1255,218.8118162,9.5,958,260,579,117,1420,1215,20.4,50.5,1.1954,18,104,107,,107
25/03/2005,12.00.00,1.4,1367,218.8118162,13.6,1105,371,503,140,1578,1391,21.3,46.6,1.1628,16,108,118,,118
25/03/2005,13.00.00,2.3,1473,218.8118162,17,1210,513,462,169,1686,1521,20.4,49.8,1.1765,26,114,132,,132
25/03/2005,14.00.00,2.1,1422,218.8118162,15.8,1175,471,474,163,1647,1483,21.1,47.8,1.1813,24,113,128,,128
25/03/2005,15.00.00,1.4,1378,218.8118162,14.3,1125,378,502,144,1601,1380,21.5,47.8,1.206,16,109,118,,118
25/03/2005,16.00.00,3.4,1446,218.8118162,17.5,1224,445,471,153,1706,1450,21.7,47.4,1.2184,39,111,125,,125
25/03/2005,17.00.00,3.8,1473,218.8118162,17.8,1235,483,468,164,1702,1519,21,49.8,1.2208,43,113,129,,129
25/03/2005,18.00.00,4.9,1619,218.8118162,24.3,1411,530,417,174,1908,1684,20.4,51.9,1.2261,55,115,133,,133
25/03/2005,19.00.00,5.7,1673,218.8118162,27.2,1484,649,397,196,2008,1812,19.4,56.3,1.25,63,119,145,,145
25/03/2005,20.00.00,5.5,1605,218.8118162,23.7,1397,604,420,189,1891,1710,18.8,58.3,1.2514,61,118,141,,141
25/03/2005,21.00.00,3.9,1460,218.8118162,16.7,1201,486,466,155,1685,1591,18.2,61,1.2634,44,111,129,,129
25/03/2005,22.00.00,3.1,1407,218.8118162,14,1117,402,486,137,1596,1521,17.7,63.3,1.2729,35,108,121,,121
25/03/2005,23.00.00,2,1286,218.8118162,10.1,982,268,550,117,1458,1353,17.7,63.5,1.27,23,104,108,,108
26/03/2005,00.00.00,2.5,1372,218.8118162,12.1,1054,350,504,128,1534,1463,17.1,66.9,1.2926,28,106,116,,116
26/03/2005,01.00.00,2.2,1312,218.8118162,10.5,995,312,527,124,1488,1447,16.8,69,1.3135,25,105,112,,112
26/03/2005,02.00.00,1.5,1205,218.8118162,7.2,867,243,601,108,1361,1294,16.6,70,1.3078,17,102,105,128,128
26/03/2005,03.00.00,1.2,1167,218.8118162,6.4,829,202,622,89,1360,1172,16.1,71.3,1.2955,14,88,101,120,120
26/03/2005,04.00.00,2.152749544,1122,218.8118162,6,811,181,641,92,1336,1122,16.2,71.2,1.3013,24,91,91,116,116
26/03/2005,05.00.00,0.8,1126,218.8118162,5.3,779,139,663,84,1309,1103,16.3,69.8,1.2853,9,83,70,109,109
26/03/2005,06.00.00,0.1,1121,218.8118162,4.9,757,156,672,83,1293,1113,16.1,70,1.2739,1,82,78,105,105
26/03/2005,07.00.00,1.1,1135,218.8118162,5.7,797,175,651,80,1325,1109,16.1,69.5,1.2623,12,79,88,113,113
26/03/2005,08.00.00,1.7,1248,218.8118162,9,939,281,565,93,1458,1229,16.5,68.1,1.2653,19,93,109,146,146
26/03/2005,09.00.00,2.1,1325,218.8118162,10.9,1010,322,513,106,1522,1404,17.4,65,1.2775,24,102,113,,113
26/03/2005,10.00.00,2.3,1347,218.8118162,10.6,1000,369,510,115,1490,1450,18.4,60.2,1.2623,26,104,117,,117
26/03/2005,11.00.00,2.1,1317,218.8118162,9.3,952,366,541,124,1443,1393,19.1,57.5,1.2569,24,105,117,149,149
26/03/2005,12.00.00,1.9,1243,218.8118162,8.3,912,301,579,113,1406,1227,21.2,48.4,1.2028,22,103,111,139,139
26/03/2005,13.00.00,1.7,1169,218.8118162,6.6,841,232,623,104,1361,1040,22.3,43.9,1.1695,19,102,104,122,122
26/03/2005,14.00.00,1.3,1085,218.8118162,5.1,769,156,711,85,1264,820,23.7,39.4,1.1366,15,84,78,107,107
26/03/2005,15.00.00,1.3,1177,218.8118162,7.9,896,169,616,94,1374,1011,23.1,41.2,1.1523,15,94,85,135,135
26/03/2005,16.00.00,1.6,1207,218.8118162,7.7,888,203,611,99,1382,1042,25.7,35.7,1.1626,18,99,101,133,133
26/03/2005,17.00.00,2.2,1269,218.8118162,10.7,1005,260,553,112,1463,1136,24.3,38.4,1.1503,25,103,107,,107
26/03/2005,18.00.00,2.3,1205,218.8118162,10.5,996,289,559,122,1456,1101,21.9,45.1,1.1687,26,105,110,,110
26/03/2005,19.00.00,2.2,1218,218.8118162,10.9,1009,273,553,119,1486,1108,19.7,51.8,1.1779,25,104,108,,108
26/03/2005,20.00.00,2,1183,218.8118162,8.4,914,263,604,119,1387,1078,18.7,54.5,1.1644,23,104,107,140,140
26/03/2005,21.00.00,2.3,1242,218.8118162,10,978,295,564,127,1449,1210,17.8,58.1,1.1742,26,106,110,,110
26/03/2005,22.00.00,2.2,1263,218.8118162,10.3,990,303,553,126,1465,1270,17.3,60.8,1.1885,25,106,111,,111
26/03/2005,23.00.00,1.6,1139,218.8118162,7.2,865,209,625,111,1362,1119,16.5,63.8,1.1873,18,103,102,128,128
27/03/2005,00.00.00,1.6,1166,218.8118162,6.4,829,200,632,102,1338,1133,16.3,65.2,1.1982,18,101,100,120,120
27/03/2005,01.00.00,1.3,1079,218.8118162,4.3,727,174,724,93,1275,1010,16.5,63.8,1.1896,15,93,87,99,99
27/03/2005,02.00.00,1,1008,218.8118162,3.3,669,115,791,78,1241,894,16.6,63,1.1784,11,77,58,84,84
27/03/2005,03.00.00,1,1034,218.8118162,3.9,707,122,740,74,1267,930,16.2,64.3,1.1729,11,72,61,93,93
27/03/2005,04.00.00,1,1001,218.8118162,3.4,675,105,778,68,1260,861,15.9,65.1,1.1654,11,66,53,86,86
27/03/2005,05.00.00,0.8,977,218.8118162,2.3,605,102,852,68,1212,841,15.8,65.4,1.1629,9,66,51,70,70
27/03/2005,06.00.00,0.7,986,218.8118162,2.3,602,96,878,61,1211,851,15.8,65.9,1.1792,8,58,48,70,70
27/03/2005,07.00.00,1.1,1082,218.8118162,4.2,720,144,697,76,1297,960,15.6,67.7,1.1911,12,74,72,97,97
27/03/2005,08.00.00,1.1,1068,218.8118162,3.6,688,152,725,78,1289,926,15.2,71.5,1.2228,12,77,76,89,89
27/03/2005,09.00.00,1.1,1136,218.8118162,4.4,733,156,692,79,1344,901,14.5,80.8,1.3224,12,78,78,100,100
27/03/2005,10.00.00,1.4,1184,218.8118162,4.6,743,208,672,90,1369,915,15.2,81.4,1.393,16,89,102,102,102
27/03/2005,11.00.00,1.3,1179,218.8118162,4.5,738,174,680,89,1335,956,15.9,77.3,1.3838,15,88,87,101,101
27/03/2005,12.00.00,1.5,1182,218.8118162,5,761,206,677,97,1338,1019,17.5,67.1,1.3342,17,97,101,106,106
27/03/2005,13.00.00,1.3,1082,218.8118162,3.8,700,160,759,91,1286,842,18.1,62.8,1.2916,15,90,80,91,91
27/03/2005,14.00.00,0.8,996,218.8118162,2.5,620,91,820,62,1238,612,18.6,62.1,1.3224,9,60,46,73,73
27/03/2005,15.00.00,0.9,1024,218.8118162,2.7,630,106,862,66,1240,544,16.2,71.9,1.3171,10,64,53,76,76
27/03/2005,16.00.00,1.4,1093,218.8118162,3.5,682,199,797,104,1256,638,15.4,75.2,1.3024,16,102,100,87,102
27/03/2005,17.00.00,1.8,1170,218.8118162,4.9,756,299,713,126,1341,793,14.4,80.8,1.3182,20,106,111,105,111
27/03/2005,18.00.00,1.6,1153,218.8118162,4.4,734,272,712,122,1324,811,13.8,83.5,1.3154,18,105,108,100,108
27/03/2005,19.00.00,1.8,1220,218.8118162,5.7,796,285,652,121,1367,896,13.9,83.6,1.3208,20,105,109,113,113
27/03/2005,20.00.00,2.1,1218,218.8118162,6.3,825,307,627,126,1393,978,14.2,82.3,1.3219,24,106,111,119,119
27/03/2005,21.00.00,1.9,1172,218.8118162,6,810,237,637,115,1376,964,14.1,81.4,1.3046,22,104,105,116,116
27/03/2005,22.00.00,1.7,1182,218.8118162,6,812,244,650,116,1368,993,14.4,79,1.2917,19,104,105,116,116
27/03/2005,23.00.00,1.9,1160,218.8118162,5.6,794,284,658,120,1356,966,14.6,77.7,1.2834,22,105,109,112,112
28/03/2005,00.00.00,1.6,1106,218.8118162,4.3,728,221,722,111,1309,885,14.4,78.6,1.2839,18,103,103,99,103
28/03/2005,01.00.00,1.2,1031,218.8118162,3,652,173,803,101,1256,775,14.4,78,1.2741,14,101,87,80,101
28/03/2005,02.00.00,1,1015,218.8118162,2.8,640,144,821,92,1247,738,14.1,79.1,1.2665,11,91,72,77,91
28/03/2005,03.00.00,1,1003,218.8118162,2.7,635,117,829,78,1235,711,13.7,80.6,1.2528,11,77,59,76,77
28/03/2005,04.00.00,0.8,951,218.8118162,2,583,89,905,63,1212,624,13.9,79.6,1.2616,9,61,44,66,66
28/03/2005,05.00.00,0.6,938,218.8118162,1.9,575,97,955,63,1195,585,13.8,79,1.2425,7,61,48,64,64
28/03/2005,06.00.00,0.6,933,218.8118162,1.9,574,95,937,63,1201,646,13.9,78,1.2346,7,61,48,64,64
28/03/2005,07.00.00,1,1010,218.8118162,3.1,656,166,815,84,1260,809,14.1,77.8,1.2445,11,83,83,82,83
28/03/2005,08.00.00,1,1025,218.8118162,3.4,675,160,798,89,1257,828,15,73.2,1.2413,11,88,80,86,88
28/03/2005,09.00.00,1.3,1086,218.8118162,4.9,756,176,700,101,1308,894,16.4,67.3,1.2451,15,101,88,105,105
28/03/2005,10.00.00,1.5,1111,218.8118162,5.2,773,216,690,115,1331,915,17.8,61.7,1.2436,17,104,102,108,108
28/03/2005,11.00.00,1.6,1129,218.8118162,5.5,788,220,692,111,1305,920,20.8,50.4,1.2213,18,103,103,111,111
28/03/2005,12.00.00,1.4,1097,218.8118162,4.2,721,183,746,96,1266,807,21.6,46.8,1.1959,16,96,92,97,97
28/03/2005,13.00.00,1.4,1029,218.8118162,3.3,670,154,800,87,1223,678,23.1,41.3,1.1506,16,86,77,84,86
28/03/2005,14.00.00,1.2,1071,218.8118162,4.8,752,132,736,81,1289,668,23.6,39.4,1.132,14,80,66,104,104
28/03/2005,15.00.00,1.3,1053,218.8118162,4.2,721,140,764,85,1216,617,25.1,34,1.068,15,84,70,97,97
28/03/2005,16.00.00,1.4,1055,218.8118162,3.7,693,186,789,98,1203,598,24.7,35.6,1.0882,16,98,93,90,98
28/03/2005,17.00.00,1.6,1176,218.8118162,6.2,822,213,704,109,1294,778,24.2,38.1,1.1357,18,103,102,118,118
28/03/2005,18.00.00,2.8,1293,218.8118162,9.7,965,376,589,150,1399,1062,22.7,42.4,1.154,32,110,118,,118
28/03/2005,19.00.00,3.7,1307,218.8118162,12.4,1063,508,554,175,1432,1224,19.6,47.8,1.0781,42,115,131,,131
28/03/2005,20.00.00,2.9,1163,218.8118162,9.4,954,388,600,157,1369,1118,17.6,54.4,1.0839,33,112,119,150,150
28/03/2005,21.00.00,1.8,1103,218.8118162,7.1,861,250,660,130,1310,964,16.2,60.6,1.1089,20,106,106,127,127
28/03/2005,22.00.00,1.6,1120,218.8118162,6.1,817,232,669,120,1310,1050,15.2,65.8,1.1288,18,105,104,117,117
28/03/2005,23.00.00,1.7,1107,218.8118162,6,810,229,677,114,1311,1016,14.5,68.9,1.1298,19,103,104,116,116
29/03/2005,00.00.00,1.5,1078,218.8118162,5,766,184,692,100,1269,998,14.3,68.5,1.1122,17,100,92,106,106
29/03/2005,01.00.00,1,963,218.8118162,2.9,646,117,834,83,1181,846,14.7,66.4,1.1006,11,82,59,79,82
29/03/2005,02.00.00,0.8,923,218.8118162,2.2,596,103,908,72,1148,762,13.4,70.4,1.0793,9,70,52,69,70
29/03/2005,03.00.00,0.5,853,218.8118162,1,502,66,1117,51,1087,592,14.2,65.1,1.0495,6,48,33,52,52
29/03/2005,04.00.00,2.152749544,883,218.8118162,1.3,530,63,997,46,1102,617,13.7,68.2,1.0611,24,43,32,56,56
29/03/2005,05.00.00,0.5,921,218.8118162,1.9,575,95,956,58,1143,672,13.7,67.8,1.0575,6,55,48,64,64
29/03/2005,06.00.00,1,1031,218.8118162,4.7,748,188,738,86,1245,890,12.9,71.8,1.0657,11,85,94,103,103
29/03/2005,07.00.00,3,1371,218.8118162,16,1180,527,472,122,1632,1354,13.2,69.9,1.0543,34,105,133,,133
29/03/2005,08.00.00,5.1,1519,218.8118162,26.3,1461,623,370,140,2005,1648,14.4,65.8,1.0727,57,108,142,,142
29/03/2005,09.00.00,4.3,1409,218.8118162,18.8,1262,606,434,146,1709,1566,15.3,63.3,1.092,49,110,141,,141
29/03/2005,10.00.00,3.3,1303,218.8118162,14.4,1128,460,489,152,1573,1541,17.7,55.6,1.112,38,111,126,,126
29/03/2005,11.00.00,2.4,1184,218.8118162,10,978,346,567,147,1425,1226,19.6,49.4,1.1176,27,110,115,,115
29/03/2005,12.00.00,2.4,1202,218.8118162,12.1,1052,296,519,134,1525,1126,18.1,58.3,1.2013,27,107,110,,110
29/03/2005,13.00.00,2.5,1197,218.8118162,11.7,1040,321,530,136,1519,1147,18,57.9,1.1826,28,108,113,,113
29/03/2005,14.00.00,2.3,1234,218.8118162,12,1049,312,523,142,1516,1190,18.6,55,1.1696,26,109,112,,112
29/03/2005,15.00.00,2.7,1247,218.8118162,12.3,1059,355,508,153,1550,1212,18.3,57.9,1.2047,31,111,116,,116
29/03/2005,16.00.00,2.7,1234,218.8118162,12.3,1060,349,509,153,1504,1251,18.3,54.8,1.1403,31,111,116,,116
29/03/2005,17.00.00,3.3,1339,218.8118162,16.7,1200,385,457,155,1671,1404,18.3,53.9,1.1252,38,111,119,,119
29/03/2005,18.00.00,3.9,1331,218.8118162,15.3,1160,456,474,181,1598,1419,18.5,54.6,1.1515,44,116,126,,126
29/03/2005,19.00.00,2.6,1251,218.8118162,13.4,1097,306,502,151,1541,1328,17.1,61.5,1.191,30,110,111,,111
29/03/2005,20.00.00,3.2,1267,218.8118162,13.5,1102,402,498,159,1545,1378,16.4,62.5,1.1531,36,112,121,,121
29/03/2005,21.00.00,2.3,1145,218.8118162,9,938,340,591,151,1376,1159,15.2,64.2,1.0983,26,110,115,146,146
29/03/2005,22.00.00,1.4,1010,218.8118162,4.8,752,206,740,127,1218,932,14.6,67.3,1.1102,16,106,101,104,106
29/03/2005,23.00.00,1.1,1025,218.8118162,5,761,158,745,107,1237,942,13.5,70.8,1.0928,12,102,79,106,106
30/03/2005,00.00.00,1.2,1024,218.8118162,4.9,759,178,721,101,1224,944,13,71.9,1.0697,14,101,89,105,105
30/03/2005,01.00.00,0.9,938,218.8118162,3.4,679,118,829,80,1144,798,13,70.2,1.0457,10,79,59,86,86
30/03/2005,02.00.00,0.7,905,218.8118162,2.4,615,95,885,68,1104,776,11.6,74.9,1.0224,8,66,48,72,72
30/03/2005,03.00.00,0.5,826,218.8118162,1.1,512,84,1108,61,1043,636,12.5,67.4,0.9722,6,58,42,53,58
30/03/2005,04.00.00,0.4,879,218.8118162,1.4,539,82,1045,56,1073,678,11.5,71.5,0.9684,5,53,41,57,57
30/03/2005,05.00.00,0.5,901,218.8118162,2.1,589,122,933,70,1109,754,10.2,77.9,0.9692,6,68,61,67,68
30/03/2005,06.00.00,0.8,948,218.8118162,3.8,702,146,801,78,1164,818,11,73.1,0.9554,9,77,73,91,91
30/03/2005,07.00.00,2.3,1250,218.8118162,12.6,1069,397,532,106,1457,1202,10.7,73.6,0.9439,26,102,120,,120
30/03/2005,08.00.00,2.9,1263,218.8118162,14.7,1138,371,503,117,1533,1296,12.1,67.3,0.9499,33,104,118,,118
30/03/2005,09.00.00,3.1,1319,218.8118162,15.5,1164,454,489,144,1543,1418,15.1,58.6,0.9982,35,109,126,,126
30/03/2005,10.00.00,2.7,1202,218.8118162,12.1,1055,433,534,158,1458,1293,18.6,49.5,1.052,31,112,124,,124
30/03/2005,11.00.00,1.8,1109,218.8118162,7.9,896,287,629,137,1308,1027,20.9,42.5,1.037,20,108,109,135,135
30/03/2005,12.00.00,1.9,1136,218.8118162,9.6,962,265,594,130,1350,1052,23.6,34.8,0.9986,22,106,107,,107
30/03/2005,13.00.00,1.8,1082,218.8118162,8.3,910,225,629,125,1301,875,25.6,28.5,0.9199,20,106,103,139,139
30/03/2005,14.00.00,1.8,1070,218.8118162,9.2,947,210,609,124,1292,815,26.1,26.3,0.875,20,105,102,148,148
30/03/2005,15.00.00,1.8,1070,218.8118162,8.4,917,215,633,125,1252,760,26.6,24.9,0.8525,20,106,102,140,140
30/03/2005,16.00.00,1.7,1123,218.8118162,9.2,945,227,623,135,1303,856,25.1,28.5,0.8932,19,107,104,148,148
30/03/2005,17.00.00,3.2,1271,218.8118162,16.1,1183,403,493,179,1498,1258,24.1,32.1,0.9504,36,116,121,,121
30/03/2005,18.00.00,3.4,1304,218.8118162,17.1,1212,444,476,183,1585,1383,21.5,39.1,0.9914,39,117,125,,125
30/03/2005,19.00.00,4.2,1360,218.8118162,19.9,1295,475,451,193,1639,1518,19.3,46.2,1.023,48,118,128,,128
30/03/2005,20.00.00,3.5,1278,218.8118162,14.9,1147,438,505,185,1536,1890,18.2,52.6,1.0911,40,117,124,,124
30/03/2005,21.00.00,2,1130,218.8118162,8.8,933,254,608,147,1373,1389,16.8,58.2,1.1022,23,110,106,144,144
30/03/2005,22.00.00,1.4,1066,218.8118162,5.8,802,172,689,117,1282,1090,16,61.9,1.115,16,104,86,114,114
30/03/2005,23.00.00,1.5,1090,218.8118162,6.6,841,174,661,112,1317,1092,15.3,65.4,1.126,17,103,87,122,122
31/03/2005,00.00.00,1.2,1013,218.8118162,4.8,754,146,729,101,1245,954,14.5,67.8,1.1171,14,101,73,104,104
31/03/2005,01.00.00,1.1,998,218.8118162,4.1,718,134,757,93,1230,951,14.2,68.6,1.1068,12,93,67,96,96
31/03/2005,02.00.00,0.7,923,218.8118162,2.5,616,83,874,64,1169,790,13.9,68.7,1.0892,8,62,42,73,73
31/03/2005,03.00.00,0.6,904,218.8118162,1.7,565,81,942,61,1144,752,13.1,72.5,1.0911,7,58,40,62,62
31/03/2005,04.00.00,0.5,884,218.8118162,1.6,556,73,965,54,1135,708,12.9,72.7,1.076,6,51,36,60,60
31/03/2005,05.00.00,0.6,936,218.8118162,2.6,628,104,876,64,1173,782,12.3,74.2,1.0583,7,62,52,74,74
31/03/2005,06.00.00,0.9,1068,218.8118162,6.1,816,191,681,80,1264,1011,12.6,71.5,1.038,10,79,96,117,117
31/03/2005,07.00.00,4,1531,218.8118162,23.6,1394,673,407,133,1860,1683,12.7,69.6,1.0206,45,107,147,,147
31/03/2005,08.00.00,4.1,1184,218.8118162,10.9,1012,547,567,170,1397,1341,16.8,51.6,0.9818,47,114,135,,135
31/03/2005,09.00.00,1.9,1064,218.8118162,6.8,848,275,692,139,1212,1014,20.3,40.1,0.9439,22,108,108,124,124
31/03/2005,10.00.00,1.3,996,218.8118162,4.9,759,200,773,124,1119,751,21,37.3,0.9139,15,105,100,105,105
31/03/2005,11.00.00,1.2,984,218.8118162,4.2,724,185,810,118,1088,630,21,36.9,0.9089,14,104,93,97,104
31/03/2005,12.00.00,1.2,980,218.8118162,4.3,728,164,808,108,1098,565,22.8,33,0.904,14,102,82,99,102
31/03/2005,13.00.00,1.2,970,218.8118162,4,710,150,833,100,1094,535,24,30.3,0.8925,14,100,75,94,100
31/03/2005,14.00.00,0.9,940,218.8118162,3.1,656,134,913,91,1052,471,22.6,33.2,0.9007,10,90,67,82,90
31/03/2005,15.00.00,1,963,218.8118162,3.7,691,128,857,89,1075,512,22.5,32.9,0.8846,11,88,64,90,90
31/03/2005,16.00.00,1.1,961,218.8118162,3.8,702,150,849,102,1070,527,21.5,33.8,0.8575,12,101,75,91,101
31/03/2005,17.00.00,1.5,1067,218.8118162,6.5,836,171,713,114,1206,690,21.4,36.4,0.9172,17,103,86,121,121
31/03/2005,18.00.00,2.1,1084,218.8118162,7.2,866,204,682,124,1219,778,20,38.9,0.8974,24,105,101,128,128
31/03/2005,19.00.00,2.1,1102,218.8118162,8.3,912,215,647,136,1287,872,17.8,45.2,0.9123,24,108,102,139,139
31/03/2005,20.00.00,1.5,976,218.8118162,4.4,731,156,787,118,1095,622,16.3,47.3,0.8686,17,104,78,100,104
31/03/2005,21.00.00,1,895,218.8118162,2.3,607,114,944,93,1012,512,16.3,44.8,0.8244,11,93,57,70,93
31/03/2005,22.00.00,0.8,886,218.8118162,1.8,568,81,1015,72,992,438,15.6,47.1,0.8273,9,70,40,63,70
31/03/2005,23.00.00,0.8,886,218.8118162,2.1,589,83,975,69,1001,443,15.1,47.6,0.8139,9,67,42,67,67
1/4/2005,00.00.00,0.7,848,218.8118162,1.5,541,69,1067,61,937,392,15.1,44.5,0.7569,8,58,34,59,59
1/4/2005,01.00.00,0.6,818,218.8118162,1,497,53,1198,50,885,347,14.6,43,0.7108,7,47,26,52,52
1/4/2005,02.00.00,0.5,848,218.8118162,1.1,509,36,1126,35,882,341,14.5,43.7,0.7163,6,33,18,53,53
1/4/2005,03.00.00,0.5,826,218.8118162,0.9,488,30,1187,29,895,322,13.6,46.7,0.7245,6,27,15,48,48
1/4/2005,04.00.00,2.152749544,818,218.8118162,0.8,473,47,1257,41,898,323,13.7,48.8,0.7606,24,39,24,43,43
1/4/2005,05.00.00,0.5,868,218.8118162,1.4,535,88,1136,66,944,395,13.5,50.6,0.7783,6,64,44,57,64
1/4/2005,06.00.00,0.6,901,218.8118162,2,586,135,993,89,979,510,13.7,47.4,0.7412,7,88,68,66,88
1/4/2005,07.00.00,1.5,1044,218.8118162,6.7,845,280,710,150,1158,909,13.7,45.9,0.7154,17,110,109,123,123
1/4/2005,08.00.00,1.9,1030,218.8118162,6.3,828,313,705,150,1130,869,16.1,41,0.7435,22,110,112,119,119
1/4/2005,09.00.00,1.3,965,218.8118162,4.3,730,205,799,127,1038,652,16.1,41.5,0.7559,15,106,101,99,106
1/4/2005,10.00.00,1,948,218.8118162,3.5,684,180,851,120,1011,599,16.5,40.8,0.757,11,105,90,87,105
1/4/2005,11.00.00,1,939,218.8118162,3.6,687,197,870,123,981,550,18.9,33.8,0.7312,11,105,99,89,105
1/4/2005,12.00.00,1.1,925,218.8118162,4,713,172,853,115,957,518,19.2,29.5,0.648,12,104,86,94,104
1/4/2005,13.00.00,1.3,924,218.8118162,4.5,739,184,834,122,966,541,19.9,26.3,0.6054,15,105,92,101,105
1/4/2005,14.00.00,1,891,218.8118162,3.3,669,160,923,111,911,456,19.2,27,0.5934,11,103,80,84,103
1/4/2005,15.00.00,1.1,897,218.8118162,3.6,687,176,908,119,916,467,19.4,25.3,0.5625,12,104,88,89,104
1/4/2005,16.00.00,1.4,939,218.8118162,4.3,726,219,890,137,955,508,18.9,26.2,0.5667,16,108,103,99,108
1/4/2005,17.00.00,1.5,943,218.8118162,5.1,770,222,856,147,959,583,19.3,24.7,0.5483,17,110,103,107,110
1/4/2005,18.00.00,1.6,928,218.8118162,5.5,790,231,812,154,951,609,17.1,25.3,0.4881,18,111,104,111,111
1/4/2005,19.00.00,2.2,961,218.8118162,7.4,874,248,747,160,1003,757,15.6,26.2,0.4604,25,112,106,130,130
1/4/2005,20.00.00,1.4,867,218.8118162,3.7,694,183,906,134,858,539,13.8,30.6,0.479,16,107,92,90,107
1/4/2005,21.00.00,0.9,823,218.8118162,1.9,579,144,1070,110,778,420,13.1,31.7,0.4756,10,103,72,64,103
1/4/2005,22.00.00,0.8,835,218.8118162,2.1,593,132,1072,99,793,408,13.2,31.8,0.4798,9,99,66,67,99
1/4/2005,23.00.00,1.1,893,218.8118162,3.4,675,180,955,127,853,560,13.6,30.8,0.4779,12,106,90,86,106
2/4/2005,00.00.00,1.5,965,218.8118162,5.8,803,280,802,174,951,889,13.1,32,0.4817,17,115,109,114,115
2/4/2005,01.00.00,1.1,838,218.8118162,1.9,580,167,1055,127,791,516,12.7,33.6,0.4902,12,106,84,64,106
2/4/2005,02.00.00,0.6,835,218.8118162,1.5,546,102,1111,81,768,391,12.2,35.6,0.5038,7,80,51,59,80
2/4/2005,03.00.00,0.5,820,218.8118162,1.4,536,92,1137,70,777,374,11.9,35.6,0.4945,6,68,46,57,68
2/4/2005,04.00.00,0.4,815,218.8118162,0.9,488,63,1223,49,742,326,11.2,38.3,0.5099,5,46,32,48,48
2/4/2005,05.00.00,0.4,842,218.8118162,1.4,535,59,1140,44,805,352,11,40.5,0.5316,5,42,30,57,57
2/4/2005,06.00.00,0.6,884,218.8118162,2,587,163,999,107,863,566,10.7,42.8,0.5489,7,102,82,66,102
2/4/2005,07.00.00,0.9,922,218.8118162,3.1,658,227,898,141,922,706,11.1,43.3,0.572,10,109,104,82,109
2/4/2005,08.00.00,0.9,903,218.8118162,2.5,618,183,933,121,899,575,14.2,36.9,0.5939,10,105,92,73,105
2/4/2005,09.00.00,0.8,899,218.8118162,2.7,631,145,955,103,884,505,15.6,33.3,0.5861,9,101,73,76,101
2/4/2005,10.00.00,1,890,218.8118162,2.7,634,150,952,102,856,471,16.3,30,0.5514,11,101,75,76,101
2/4/2005,11.00.00,0.8,877,218.8118162,2.7,632,138,993,95,834,421,17,26.1,0.5036,9,95,69,76,95
2/4/2005,12.00.00,0.8,867,218.8118162,2.4,613,134,1019,93,817,389,19.3,22.3,0.495,9,93,67,72,93
2/4/2005,13.00.00,1,892,218.8118162,2.4,614,137,986,95,843,408,20.5,21.9,0.5215,11,95,69,72,95
2/4/2005,14.00.00,0.8,889,218.8118162,2.3,603,112,1022,80,853,382,22,20.2,0.5274,9,79,56,70,79
2/4/2005,15.00.00,0.8,900,218.8118162,2.5,622,112,1008,81,861,387,21.7,20.9,0.5367,9,80,56,73,80
2/4/2005,16.00.00,0.9,910,218.8118162,2.9,644,149,971,106,873,428,21.6,20.8,0.5292,10,102,75,79,102
